,website,date,city,STATE,category of place,Nazi Reference,target,location,place,"('latitude', 'longitude')"
718,https://www.ketv.com/article/vandals-scorch-swastika-into-grass-at-memorial-park/22507408,2018-07-21,Omaha,NE,park,No,,"Omaha, NE","Omaha, Douglas County, Nebraska, United States of America","(41.2587317, -95.9378732)"
719,https://www.chicagotribune.com/suburbs/norridge/ct-nhh-leigh-school-swastika-ruling-tl-0913-story.html,2018-07-25,Norridge,IL,K-12,No,,"Norridge, IL","Norridge, Cook County, Illinois, United States of America","(41.9633641, -87.827284)"
720,https://www.ktvq.com/cnn-affiliate/2018/07/29/anti-semitic-graffiti-found-on-carmel-synagogue/,2018-07-28,Carmel,IN,religious institution,No,Jewish Community,"Carmel, IN","Carmel, Hamilton County, Indiana, United States of America","(39.9788383, -86.118731)"
721,https://patch.com/texas/woodlands/tomball-school-tagged-swastika-whites-only-graffiti,2018-07-29,Tomball,TX,K-12,No,Non-White,"Tomball, TX","Tomball, Harris County, Texas, 77375, United States of America","(30.0971621, -95.6160549)"
722,https://www.news-leader.com/story/news/local/ozarks/2018/08/30/springfield-tattoo-artist-free-cover-racist-queen-city-justin-fleetwood/1064057002/,2018-08-01,Springfield,MO,private property,No,,"Springfield, MO","Springfield, Greene County, Missouri, United States of America","(37.2166779, -93.2920373)"
723,https://nonpareilonline.com/news/crime/vandals-paint-swastikas-damage-property-at-garner-cemetery/article_8878b022-99a8-11e8-a261-6f63ff8095a1.html,2018-08-04,Council Bluffs,IA,cemetary,No,,"Council Bluffs, IA","Council Bluffs, Pottawattamie County, Iowa, United States of America","(41.2621283, -95.8613912)"
724,https://www.vtcng.com/news_and_citizen/news/local_news/hateful-graffiti-found-at-school/article_abd46076-a15e-11e8-8acd-2f89c930b36e.html,2018-08-08,Morristown,VT,K-12,No,,"Morristown, VT","Morristown, Lamoille County, Vermont, 05661, United States of America","(44.5572744, -72.6237275)"
725,https://www.baltimoresun.com/maryland/baltimore-county/bs-md-co-lochearn-swastikas-20180810-story.html,2018-08-10,Lochearn,MD,private property,No,Black American Community,"Lochearn, MD","Lochearn, Baltimore County, Maryland, 21207:21215, United States of America","(39.3406619, -76.7221944)"
726,https://www.cnn.com/videos/us/2018/08/10/ulysses-pennsylvania-sidner-erin-pkg-vpx.cnn,2018-08-10,Ulysses,PA,private property,No,,"Ulysses, PA","Ulysses, Potter County, Pennsylvania, 16948, United States of America","(41.9039569, -77.7619374)"
727,https://www.newsandtribune.com/news/floyd-county-police-investigating-swastika-graffiti-at-azalea-hills/article_96c62f30-9f32-11e8-9eb6-73106f9a7fcb.html,2018-08-13,Floyds Knobs,IN,private property,No,,"Floyds Knobs, IN","Floyds Knobs, Floyd County, Indiana, 47119, United States of America","(38.3243841, -85.8735251)"
728,https://13wham.com/news/local/swastikas-spray-painted-on-17-trees-in-penfield-park-deputies-investigating,2018-08-13,Penfield,NY,park,No,,"Penfield, NY","Penfield, Penfield Town, Monroe County, New York, 14526, United States of America","(43.1301133, -77.4759588)"
729,https://www.southernminn.com/the_kenyon_leader/news/article_50e2ef9f-2c4d-5a4c-a1d7-245c0d2b5a77.html,2018-08-14,Kenyon,MN,private property,No,,"Kenyon, MN","Kenyon, Goodhue County, Minnesota, United States of America","(44.2721868, -92.9854841)"
730,https://www.westsiderag.com/2018/11/06/one-arrest-made-for-swastika,2018-08-17,New York,NY,public space,No,Non-White,"New York, NY","NYC, New York, United States of America","(40.7306458, -73.9866136)"
731,https://www.csindy.com/TheWire/archives/2018/08/22/swastika-found-on-briargate-trail-in-area-with-previous-neo-nazi-activity,2018-08-20,Colorado Springs,CO,public space,No,,"Colorado Springs, CO","Colorado Springs, El Paso County, Colorado, United States of America","(38.8339578, -104.8253485)"
732,https://yucommentator.org/2018/10/swastika-graffiti-yu-residencies-prompts-investigation/,2018-08-21,New York,NY,college,No,Jewish Community,"New York, NY","NYC, New York, United States of America","(40.7306458, -73.9866136)"
733,https://www.nydailynews.com/new-york/nyc-crime/ny-metro-anti-swastika-posters-mistaken-as-antisemitic-20180926-story.html,2018-08-22,Brooklyn,NY,public space,No,,"Brooklyn, NY","BK, Kings County, NYC, New York, 11226, United States of America","(40.6501038, -73.9495823)"
734,https://www.nwherald.com/2018/09/25/wonder-lake-man-drew-swastika-wrote-white-power-on-car-police-say/ay1y8ha/,2018-08-24,Crystal Lake,IL,local business,No,,"Crystal Lake, IL","Crystal Lake, McHenry County, Illinois, United States of America","(42.2411344, -88.3161965)"
735,https://newyork.cbslocal.com/2018/08/26/swastikas-fdny-ambulances-washington-heights/,2018-08-26,New York,NY,public facility,No,,"New York, NY","NYC, New York, United States of America","(40.7306458, -73.9866136)"
736,https://www.nbcbayarea.com/news/local/man-faces-federal-charges-in-oakland-for-explosive-device-inscribed-with-swastika/183415/,2018-08-30,Oakland,CA,public space,No,,"Oakland, CA","Oakland, Ontario, N0E 1L0, Canada","(43.0317491, -80.3310713)"
737,https://nypost.com/2018/08/31/swastikas-found-on-fdny-firehouse-ambulances/,2018-08-31,Queens,NY,public facility,No,,"Queens, NY","Queens County, NYC, New York, United States of America","(40.6524927, -73.7914214158161)"
738,https://abcnews.go.com/US/swastika-anti-lgbtq-comments-found-dorms-university-maryland/story?id=57642696,2018-09-02,College Park,MD,college,No,LGBTQ,"College Park, MD","College Park, Prince George's County, Maryland, United States of America","(38.980666, -76.9369189)"
739,https://www.wwltv.com/article/news/local/swastika-graffiti-appears-on-mandeville-synagogue/289-591513505,2018-09-06,Mandeville,LA,religious institution,No,Jewish Community,"Mandeville, LA","Mandeville, Manchester, Middlesex County, Jamaica","(18.0431254, -77.50741)"
740,https://www.bostonglobe.com/metro/2018/12/11/racist-homophobic-and-antisemitic-graffiti-found-needham-high-school/E22W26NsbXqttU4gNaexmM/story.html?p1=Article_Inline_Text_Link,2018-09-11,Needham,MA,K-12,No,Black American Community,"Needham, MA","Needham, Norfolk County, Massachusetts, United States of America","(42.283431, -71.2328329)"
741,https://www.northjersey.com/story/news/crime/2018/09/22/swastikas-josh-gottheimer-campaign-sign-sussex-county/1398336002/,2018-09-21,Hampton,NJ,private property,No,Jewish Community,"Hampton, NJ","Hampton, Hunterdon County, New Jersey, United States of America","(40.7070446, -74.9560032)"
742,https://www.fox47news.com/news/local-news/community-upset-over-swastika-painting-on-school,2018-09-25,East Lansing,MI,college,No,,"East Lansing, MI","East Lansing, Ingham County, Michigan, United States of America","(42.7355416, -84.4852469)"
743,https://13wham.com/news/local/swastika-found-inside-nazareth-college-dorm,2018-09-26,Rochester,NY,college,No,,"Rochester, NY","Rochester, Monroe County, New York, 14614, United States of America","(43.157285, -77.615214)"
744,https://www.wthr.com/article/students-find-ugly-drawing-bathroom-pike-high-school,2018-09-27,Indianapolis,IN,K-12,No,,"Indianapolis, IN","Indianapolis, Marion County, Indiana, 46204, United States of America","(39.7683331, -86.1583502)"
745,https://www.fox10tv.com/news/swastika-found-cut-into-a-chair-at-south-alabama-university-issues-statement/article_d6a28d56-c354-11e8-9fce-af754b41752a.amp.html,2018-09-28,Mobile,AL,college,No,,"Mobile, AL","Mobile, Mobile County, Alabama, United States of America","(30.6943566, -88.0430541)"
746,https://herald-review.com/news/local/crime-and-courts/mount-zion-schools-superintendent-swastika-image-under-investigation/article_6c4a1a29-b90b-51e7-85d8-c2274c7e0636.html,2018-10-01,Mount Zion,IL,K-12,No,,"Mount Zion, IL","Mount Zion, Accomack County, Virginia, 23401, United States of America","(37.5659669, -75.7829851)"
747,https://www.tapinto.net/towns/westfield/sections/education/articles/details-emerge-about-swastika-incident-at-elementary-school-in-westfield,2018-10-03,Westfield,NJ,K-12,No,,"Westfield, NJ","Westfield, Union County, New Jersey, 07090, United States of America","(40.6589912, -74.3473717)"
748,https://themacweekly.com/74995/news/swastikas-found-in-library-college-responds/,2018-10-04,St. Paul,MN,college,No,,"St. Paul, MN","St. Paul, Ramsey County, Minnesota, United States of America","(44.9504037, -93.1015026)"
749,https://njjewishnews.timesofisrael.com/swastika-slurs-found-on-scotch-plains-high-school/,2018-10-05,Scotch Plains,NJ,K-12,No,Jewish Community,"Scotch Plains, NJ","Scotch Plains, Union County, New Jersey, United States of America","(40.65538, -74.3898732)"
750,https://www.wusa9.com/article/news/local/fairfax/swastikas-found-spray-painted-on-jewish-community-center-of-northern-virginia/65-601558308,2018-10-06,Fairfax,VA,local business,No,Jewish Community,"Fairfax, VA","Fairfax, Fairfax (city), Virginia, United States of America","(38.8462236, -77.3063733)"
751,https://sacramento.cbslocal.com/2018/10/08/sacramento-city-college-swastikas/,2018-10-08,Sacramento,CA,college,No,Black American Community,"Sacramento, CA",,"(0, 0)"
752,https://abc7ny.com/swastikas-spray-painted-inside-target-store-on-long-island/4534242/,2018-10-09,Centereach,NY,local business,No,,"Centereach, NY","Centereach, Suffolk County, New York, 11720, United States of America","(40.8584316, -73.0995539)"
753,https://www.dukechronicle.com/article/2018/10/swastika-found-carved-in-bathroom-stall-of-languages-building,2018-10-10,Durham,NC,college,No,,"Durham, NC","Durham, Durham County, North Carolina, United States of America","(35.996653, -78.9018053)"
754,https://www.mercurynews.com/2018/10/13/swastika-scrawled-on-fremont-council-candidates-sign/,2018-10-10,Freemont,CA,public space,No,Biden Supporter,"Freemont, CA","Freemont, Census Division No. 13, Saskatchewan, Canada","(52.8363047, -109.4876412)"
755,https://www.westsiderag.com/2018/11/06/one-arrest-made-for-swastika,2018-10-11,New York,NY,public space,No,,"New York, NY","NYC, New York, United States of America","(40.7306458, -73.9866136)"
756,https://themacweekly.com/75110/news/another-swastika-found-as-discussion-around-response-to-hate-continues/,2018-10-11,Saint Paul,MN,college,No,,"Saint Paul, MN","Beaupréau, Saint-Paul, Cholet, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49600, France","(47.2378589, -1.0137777)"
757,https://www.nbcboston.com/news/local/swastika-graffiti-found-inside-reading-memorial-high-school/134235/,2018-10-12,Reading,MA,K-12,No,,"Reading, MA","Reading, Middlesex County, Massachusetts, 01867, United States of America","(42.5256502, -71.0953314)"
758,https://www.burlingtonfreepress.com/story/news/local/2018/10/18/vermont-superintendent-condemns-antisemitic-graffiti-stowe-school/1680973002/,2018-10-17,Stowe,VT,K-12,No,,"Stowe, VT","Stowe, Lamoille County, Vermont, 05672, United States of America","(44.4653741, -72.6860186)"
759,https://www.thedenverchannel.com/news/crime/swastikas-and-other-nazi-references-on-political-signs-near-breckenridge-under-investigation,2018-10-21,Breckenridge,CO,public space,No,,"Breckenridge, CO","Breckenridge, Summit County, Colorado, 80424, United States of America","(39.4816537, -106.0383518)"
760,https://www.dailyfreeman.com/2018/10/25/letter-swastikas-in-uptown-kingston-a-result-of-political-fear-tactics/,2018-10-21,Kingston,NY,public facility,No,,"Kingston, NY","Kingston, Ulster County, New York, 12401, United States of America","(41.9287812, -74.0023702)"
761,http://jewishjournal.org/2018/11/01/more-swastikas-discovered-in-reading-and-salem/,2018-10-22,Salem,MA,public space,No,Jewish Community,"Salem, MA","Salem, Essex, Massachusetts, United States of America","(42.5195292, -70.8967226)"
762,https://fordhamobserver.com/36292/news/antisemitic-symbol-found-on-rose-hill-classroom-desk/,2018-10-23,Bronx,NY,college,No,,"Bronx, NY","Bronx County, NYC, New York, United States of America","(40.85703325, -73.8366961598775)"
763,https://www.wgal.com/article/swastika-hate-speech-found-written-in-millersville-men-s-room/24561591#,2018-10-23,Millersville,PA,college,No,Jewish Community,"Millersville, PA","Millersville, Lancaster County, Pennsylvania, United States of America","(39.997998, -76.3545372)"
764,https://greenpointpost.com/swastika-found-on-manhattan-avenue-parking-meter,2018-10-24,Brooklyn,NY,public space,No,,"Brooklyn, NY","BK, Kings County, NYC, New York, 11226, United States of America","(40.6501038, -73.9495823)"
765,https://wtop.com/dc/2018/10/police-investigate-swastika-sticker-found-in-northwest-dc-high-school/,2018-10-24,Washington,DC,K-12,No,,"Washington, DC","Washington, District of Columbia, United States of America","(38.8949549, -77.0366456)"
766,https://www.washingtonpost.com/local/education/swastika-found-on-desk-in-maryland-high-school-classroom/2018/11/01/739d79aa-dde9-11e8-b732-3c72cbf131f2_story.html,2018-10-25,Potomac,MD,K-12,No,,"Potomac, MD","Potomac, Montgomery County, Maryland, 20854, United States of America","(39.017936, -77.2094542)"
767,https://www.newsweek.com/man-arrested-florida-arsenal-guns-swastika-bullet-resistant-vest-1190175,2018-10-26,Miami Beach,FL,private property,No,,"Miami Beach, FL","Miami Beach, Miami-Dade County, Florida, United States of America","(25.7881436, -80.1272705)"
768,https://patch.com/massachusetts/reading/another-swastika-found-rmhs,2018-10-26,Reading,MA,K-12,No,,"Reading, MA","Reading, Middlesex County, Massachusetts, 01867, United States of America","(42.5256502, -71.0953314)"
769,https://fox59.com/news/swastika-racial-slur-found-carved-into-indianapolis-golf-course/,2018-10-27,Indianapolis,IN,public facility,No,,"Indianapolis, IN","Indianapolis, Marion County, Indiana, 46204, United States of America","(39.7683331, -86.1583502)"
770,http://nevadasagebrush.com/blog/2018/11/03/anti-semitic-symbols-are-carved-in-residence-hall-door-after-the-synagogue-shooting/,2018-10-27,Reno,NV,college,No,,"Reno, NV","Reno, Washoe County, Nevada, United States of America","(39.52927, -119.8136744)"
771,https://kstp.com/news/macalester-college-students-react-after-swastika-found-drawn-on-campus/5126913/,2018-10-27,Saint Paul,MN,college,No,,"Saint Paul, MN","Beaupréau, Saint-Paul, Cholet, Maine-et-Loire, Pays de la Loire, France métropolitaine, 49600, France","(47.2378589, -1.0137777)"
772,https://news3lv.com/news/local/unlv-police-investigating-several-antisemitic-racist-incidents-on-campus,2018-10-29,Las Vegas,NV,college,No,Jewish Community,"Las Vegas, NV","Las Vegas, Clark County, Nevada, United States of America","(36.1662859, -115.149225)"
773,https://13wham.com/news/local/swastika-found-inside-elevator-at-eastman-school-of-music,2018-10-29,Rochester,NY,K-12,No,,"Rochester, NY","Rochester, Monroe County, New York, 14614, United States of America","(43.157285, -77.615214)"
774,https://www.nbcnewyork.com/news/local/suspect-photos-released-in-brooklyn-heights-swastika-attack/1604458/,2018-10-30,Brooklyn,NY,private property,No,Black American Community,"Brooklyn, NY","BK, Kings County, NYC, New York, 11226, United States of America","(40.6501038, -73.9495823)"
775,https://abc7news.com/swastikas-vandalism-graffiti-nazi/4585423/,2018-10-30,Fresno,CA,public space,No,,"Fresno, CA","Fresno, Fresno County, California, United States of America","(36.7295295, -119.708861260756)"
